date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:32:19	34081/34081	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-light.eot	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-light.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:20	34081/34081	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-light.eot?	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-lightd41d.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:20	29456/29456	---M--	200	added ('OK')	font/woff2	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-light.woff2	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-light.woff2	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:21	37268/37268	---M--	200	added ('OK')	font/woff	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-light.woff	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-light.woff	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:21	75320/75320	---M--	200	added ('OK')	font/ttf	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-light.ttf	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-light.ttf	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:22	37320/37320	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-lightitalic/lato-lightitalic.eot	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-lightitalic/lato-lightitalic.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:23	205326/205326	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-light.svg	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-light/lato-light.svg	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:23	37320/37320	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-lightitalic/lato-lightitalic.eot?	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-lightitalic/lato-lightitalicd41d.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:23	32392/32392	---M--	200	added ('OK')	font/woff2	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-lightitalic/lato-lightitalic.woff2	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-lightitalic/lato-lightitalic.woff2	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:24	82144/82144	---M--	200	added ('OK')	font/ttf	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-lightitalic/lato-lightitalic.ttf	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-lightitalic/lato-lightitalic.ttf	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:25	210389/210389	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-lightitalic/lato-lightitalic.svg	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-lightitalic/lato-lightitalic.svg	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:26	33458/33458	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thin.eot	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thin.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:27	33458/33458	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thin.eot?	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thind41d.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:28	28824/28824	---M--	200	added ('OK')	font/woff2	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thin.woff2	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thin.woff2	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:29	36660/36660	---M--	200	added ('OK')	font/woff	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thin.woff	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thin.woff	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:31	73992/73992	---M--	200	added ('OK')	font/ttf	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thin.ttf	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thin.ttf	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:31	37152/37152	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalic.eot	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalic.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:31	37152/37152	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalic.eot?	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalicd41d.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:32	197609/197609	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thin.svg	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thin/lato-thin.svg	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:32	32068/32068	---M--	200	added ('OK')	font/woff2	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalic.woff2	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalic.woff2	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:32	40384/40384	---M--	200	added ('OK')	font/woff	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalic.woff	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalic.woff	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:33	81964/81964	---M--	200	added ('OK')	font/ttf	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalic.ttf	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalic.ttf	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:33	208793/208793	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalic.svg	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-thinitalic/lato-thinitalic.svg	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:34	32169/32169	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairline.eot	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairline.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:34	32169/32169	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairline.eot?	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairlined41d.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:34	27812/27812	---M--	200	added ('OK')	font/woff2	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairline.woff2	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairline.woff2	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:35	35364/35364	---M--	200	added ('OK')	font/woff	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairline.woff	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairline.woff	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:35	72716/72716	---M--	200	added ('OK')	font/ttf	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairline.ttf	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairline.ttf	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:36	181490/181490	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairline.svg	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairline/lato-hairline.svg	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:36	35736/35736	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalic.eot	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalic.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:36	35736/35736	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalic.eot?	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalicd41d.eot	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:37	30924/30924	---M--	200	added ('OK')	font/woff2	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalic.woff2	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalic.woff2	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:37	39084/39084	---M--	200	added ('OK')	font/woff	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalic.woff	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalic.woff	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:38	80288/80288	---M--	200	added ('OK')	font/ttf	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalic.ttf	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalic.ttf	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:39	1084/1084	---M--	200	added ('OK')	image/gif	date:Wed,%2028%20Aug%202019%2010:04:18%20GMT	https://sso.unej.ac.id/cas/themes/unej/images/error.gif	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/images/error.gif	(from https://sso.unej.ac.id/cas/themes/unej/css/cas2.css)
08:32:41	958/958	---M--	200	added ('OK')	image/gif	date:Wed,%2028%20Aug%202019%2010:04:18%20GMT	https://sso.unej.ac.id/cas/themes/unej/images/confirm.gif	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/images/confirm.gif	(from https://sso.unej.ac.id/cas/themes/unej/css/cas2.css)
08:32:42	184905/184905	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Aug%202017%2002:52:18%20GMT	https://sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalic.svg	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/webjars/lato/0.3.0/font/lato-hairlineitalic/lato-hairlineitalic.svg	(from https://sso.unej.ac.id/cas/webjars/lato/0.3.0/css/lato.min.css)
08:32:42	326050/326050	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202019%2010:04:18%20GMT	https://sso.unej.ac.id/cas/themes/unej/images/bg.jpg	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/images/bg.jpg	(from https://sso.unej.ac.id/cas/themes/unej/css/cas2.css)
08:32:43	980/980	---M--	200	added ('OK')	image/gif	date:Wed,%2028%20Aug%202019%2010:04:18%20GMT	https://sso.unej.ac.id/cas/themes/unej/images/info.gif	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/images/info.gif	(from https://sso.unej.ac.id/cas/themes/unej/css/cas2.css)
08:32:43	5395/5395	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Mar%202020%2001:32:40%20GMT	https://sso.unej.ac.id/cas/themes/unej/css/7xkFOeTxxO1GMC1suOUYWWhBabBbEjGd1iRmpyoZukE.woff	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/css/7xkFOeTxxO1GMC1suOUYWWhBabBbEjGd1iRmpyoZukE.a1.delayed	(from https://sso.unej.ac.id/cas/themes/unej/css/metro.css)
08:32:45	65552/65552	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20Aug%202019%2010:04:18%20GMT	https://sso.unej.ac.id/cas/themes/unej/css/DXI1ORHCpsQm3Vp6mXoaTZ1r3JsPcQLi8jytr04NNhU.woff	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/css/DXI1ORHCpsQm3Vp6mXoaTZ1r3JsPcQLi8jytr04NNhU.woff	(from https://sso.unej.ac.id/cas/themes/unej/css/metro.css)
08:32:46	64304/64304	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20Aug%202019%2010:04:18%20GMT	https://sso.unej.ac.id/cas/themes/unej/css/K88pR3goAWT7BTt32Z01mz8E0i7KZn-EPnyo3HZu7kw.woff	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/css/K88pR3goAWT7BTt32Z01mz8E0i7KZn-EPnyo3HZu7kw.woff	(from https://sso.unej.ac.id/cas/themes/unej/css/metro.css)
08:32:46	66128/66128	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20Aug%202019%2010:04:18%20GMT	https://sso.unej.ac.id/cas/themes/unej/css/k3k702ZOKiLJc3WVjuplzJ1r3JsPcQLi8jytr04NNhU.woff	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/css/k3k702ZOKiLJc3WVjuplzJ1r3JsPcQLi8jytr04NNhU.woff	(from https://sso.unej.ac.id/cas/themes/unej/css/metro.css)
08:32:46	5395/5395	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Mar%202020%2001:32:44%20GMT	https://sso.unej.ac.id/cas/themes/unej/fonts/metro.eot	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/fonts/metro.a5.delayed	(from https://sso.unej.ac.id/cas/themes/unej/css/metro-icons.css)
08:32:48	121556/121556	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20Aug%202019%2010:04:18%20GMT	https://sso.unej.ac.id/cas/themes/unej/css/metro.woff	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/css/metro.woff	(from https://sso.unej.ac.id/cas/themes/unej/css/metro-icons.css)
08:32:48	5395/5395	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Mar%202020%2001:32:46%20GMT	https://sso.unej.ac.id/cas/themes/unej/fonts/metro.ttf	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/fonts/metro.a7.delayed	(from https://sso.unej.ac.id/cas/themes/unej/css/metro-icons.css)
08:32:48	5395/5395	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Mar%202020%2001:32:46%20GMT	https://sso.unej.ac.id/cas/themes/unej/fonts/metro.svg	D:/SKRIPSI/UI/Login%20SSO/Login%20SSO/sso.unej.ac.id/cas/themes/unej/fonts/metro.a8.delayed	(from https://sso.unej.ac.id/cas/themes/unej/css/metro-icons.css)
